household_id,county_fips,hh_size,income_usd,housing_type,created_at_utc
091b071c-83ec-4416-bf9d-a7bd1d192bb2,53033,3,71491,Other,2026-02-17 22:45:49+00:00
e7930189-a3ee-4c59-8fc4-047703e61513,53033,4,124227,Mobile,2026-02-17 22:45:49+00:00
1a0c3f04-9b28-432e-93a8-6e7088299de5,53033,2,134987,Townhome,2026-02-17 22:45:49+00:00
7fe65845-b69f-4596-9f7b-ee6870781c7f,53033,1,169803,Apartment,2026-02-17 22:45:49+00:00
b863fa0a-3cb6-4db6-9555-04270f94fcb9,53033,2,64373,Other,2026-02-17 22:45:49+00:00
da194547-0fd1-489c-8602-2838efaef920,53033,4,100662,Single Family,2026-02-17 22:45:49+00:00
0a0298ca-912b-4dc4-aa63-a43fc46b2b2f,53033,3,37703,Apartment,2026-02-17 22:45:49+00:00
05d5b450-35d1-4b07-9b5c-37d5e737b16d,53033,2,782,SFH,2026-02-17 22:45:49+00:00
1f8b3299-8101-478e-9cd4-425c8efaf9b2,53033,2,76626,Mobile,2026-02-17 22:45:49+00:00
c89f26cf-8401-46da-8d32-0b237b11e6a1,53033,3,154870,Mobile,2026-02-17 22:45:49+00:00
09133b30-b638-45f6-97f2-98f7a5b70671,53033,3,40721,Other,2026-02-17 22:45:49+00:00
d734bc3e-5d07-4df8-a218-bf44304ee356,53033,2,89384,Apartment,2026-02-17 22:45:49+00:00
afa52b1d-2f10-4fd4-b175-cb493e4b78e2,53033,2,173712,Apartment,2026-02-17 22:45:49+00:00
88620d1a-aa34-4d56-ae9c-cd233a4b78c2,53033,2,91321,Mobile,2026-02-17 22:45:49+00:00
f490f5d8-bc13-4901-83d7-1a2ff9dbc737,53033,4,194675,Other,2026-02-17 22:45:49+00:00
12aa571d-2b1f-415e-a7ac-b80d49b33ca3,53033,1,194730,Other,2026-02-17 22:45:49+00:00
3fdd97da-3eef-44b1-9dd2-9e54dd6445e2,53033,4,3160,Townhome,2026-02-17 22:45:49+00:00
14cd23b3-b29b-4d27-900a-caa60c097966,53033,2,55385,Apartment,2026-02-17 22:45:49+00:00
fbc5f214-ed07-4109-8a47-416c2d3d60fa,53033,2,141322,Other,2026-02-17 22:45:49+00:00
e318570d-3eaf-4677-a9ec-9c495199a24b,53033,1,98321,SFH,2026-02-17 22:45:49+00:00
86520720-3cb5-46ca-9228-02bf390f34b6,53033,2,90746,Other,2026-02-17 22:45:49+00:00
2ad9d2cb-a9f6-429f-ad3d-07d6f7c5415c,53033,1,116303,Townhome,2026-02-17 22:45:49+00:00
498ee83f-5aa0-4d53-8ba9-9ce4ebc262c0,53033,2,147098,Other,2026-02-17 22:45:49+00:00
4dac1039-ad70-4aad-ae82-02fb9e0b0134,53033,1,94866,Single Family,2026-02-17 22:45:49+00:00
3f3f48f6-2433-4d6a-9310-5c26f5853ca1,53033,2,81801,Mobile,2026-02-17 22:45:49+00:00
81b53572-cd8f-4539-8af7-52b3ef6a5bf2,53033,1,72417,Other,2026-02-17 22:45:49+00:00
99b8caeb-1c4e-43ad-a7b2-e4311235dcdd,53033,1,87198,Other,2026-02-17 22:45:49+00:00
beeb73f3-b0c0-4442-83e2-945c515df9e9,53033,4,113704,SFH,2026-02-17 22:45:49+00:00
32159748-3dfe-402b-8593-85509e99a9bf,53033,4,154753,Mobile,2026-02-17 22:45:49+00:00
9a543bba-b386-4629-9bef-868a2c3239b5,53033,1,184322,Other,2026-02-17 22:45:49+00:00
754683fc-d1b8-47a3-b20f-020e4de7d3cd,53033,3,148126,Townhome,2026-02-17 22:45:49+00:00
9dba4032-de58-48ab-8f37-38bfaa7fbfdd,53033,2,136647,Other,2026-02-17 22:45:49+00:00
07d79575-252e-4f05-a259-45ae42726eaa,53033,3,90969,Apartment,2026-02-17 22:45:49+00:00
0fe69d6a-891a-4fde-a255-c0a1e61c6527,53033,2,119203,Townhome,2026-02-17 22:45:49+00:00
42638f82-53d9-4848-84e8-0e29aaa67a27,53033,2,123978,SFH,2026-02-17 22:45:49+00:00
19d5b75c-b614-46f2-af81-3530c4bef983,53033,2,107959,SFH,2026-02-17 22:45:49+00:00
966a41b4-31e5-4de9-a616-0c4ce59d6275,53033,2,95934,SFH,2026-02-17 22:45:49+00:00
bd307cdf-6963-48b0-9f81-e9375a200381,53033,3,90462,Apartment,2026-02-17 22:45:49+00:00
5aa1b509-f3e9-48f5-a918-52f6e344d782,53033,2,120287,Townhome,2026-02-17 22:45:49+00:00
d6420c29-ec0b-4c7b-88de-a4f854b69dd2,53033,1,146514,SFH,2026-02-17 22:45:49+00:00
ccc62852-b759-4d6d-bdef-31bbaf49b225,53033,3,34386,Other,2026-02-17 22:45:49+00:00
e0d817a6-f015-44a2-ba0a-beb047ba0639,53033,1,161685,Other,2026-02-17 22:45:49+00:00
a945b334-5e43-4563-8afb-8e1e2748f148,53033,2,92290,Other,2026-02-17 22:45:49+00:00
37a8ff46-d5e2-4d33-829e-26b027e4c046,53033,2,105124,Townhome,2026-02-17 22:45:49+00:00
f8b4965c-073f-44ee-bccb-7cf884563f6f,53033,2,68078,SFH,2026-02-17 22:45:49+00:00
ba4ebeba-9ff4-4128-8e5e-d353a7787da5,53033,2,144261,Other,2026-02-17 22:45:49+00:00
a10f38c5-31a6-495a-bbd8-7e0bf09fddae,53033,1,93532,Mobile,2026-02-17 22:45:49+00:00
b2dde9d3-a408-4210-ab12-618c3a3900be,53033,1,105096,Apartment,2026-02-17 22:45:49+00:00
fdcb5b7f-f80a-4cbe-b8cd-6b3b6000a6a5,53033,4,34860,Townhome,2026-02-17 22:45:49+00:00
cbec8aca-91e5-48cf-b788-e80fa3bb6f45,53033,4,140564,Other,2026-02-17 22:45:49+00:00
f1f90547-764a-4d74-8a26-830f5a824f8f,53033,1,72452,Apartment,2026-02-17 22:45:49+00:00
beb9a878-5136-4ba9-acdd-be18d11fe288,53033,3,50959,Apartment,2026-02-17 22:45:49+00:00
9fad4194-bea1-4078-9684-b50429875105,53033,1,103811,SFH,2026-02-17 22:45:49+00:00
8e138fb4-3275-4cc5-b1e1-1206bdc24566,53033,2,170056,Mobile,2026-02-17 22:45:49+00:00
35139c37-c4ce-4e58-96fa-823226e2abb6,53033,4,238545,SFH,2026-02-17 22:45:49+00:00
bd604647-41fb-4404-850c-0d4ef08ab58c,53033,2,45793,Other,2026-02-17 22:45:49+00:00
3026c2f7-4daf-47a2-a1c8-649ae2f7f392,53033,1,39389,Other,2026-02-17 22:45:49+00:00
d23683cb-109a-4b46-82f7-5697e7af7618,53033,2,103113,SFH,2026-02-17 22:45:49+00:00
dc26602f-077c-4c9c-8707-e460892e17bf,53033,1,99280,Other,2026-02-17 22:45:49+00:00
a99e4f4c-5217-4fd4-a9a9-bddd2614f50d,53033,4,187316,Mobile,2026-02-17 22:45:49+00:00
d4a36c5f-7381-4469-9b5a-843b191d121e,53033,2,119453,Mobile,2026-02-17 22:45:49+00:00
1e48cdc9-fbad-4cab-8cea-bbd7349d4c10,53033,2,64139,Other,2026-02-17 22:45:49+00:00
0991adf9-9871-4811-b76e-bcb3e5ebc61c,53033,3,148874,Townhome,2026-02-17 22:45:49+00:00
8157d1d7-7ee2-4bbd-851e-f5d582a793de,53033,2,102779,SFH,2026-02-17 22:45:49+00:00
ca8aa9d3-8be9-499c-9765-7b39aeeb7445,53033,1,154083,SFH,2026-02-17 22:45:49+00:00
137cebd8-011e-4fa1-b18f-303241b48b8d,53033,2,131548,SFH,2026-02-17 22:45:49+00:00
5672b2a2-c86f-420d-9c8f-eec834c59b73,53033,1,79957,SFH,2026-02-17 22:45:49+00:00
00b0af9f-17cb-4418-9ea0-c77cecad3fb0,53033,1,146496,Other,2026-02-17 22:45:49+00:00
9017e655-7139-4f01-ad76-504100b49ff1,53033,2,130408,Townhome,2026-02-17 22:45:49+00:00
67c942b9-88c3-41e6-943b-58ad52ee1898,53033,3,49850,Single Family,2026-02-17 22:45:49+00:00
627d9b5c-90cf-4b7b-b5f5-61fe3a5901cb,53033,5,112197,Other,2026-02-17 22:45:49+00:00
bf43bc43-f8ba-46e5-83e9-90e16e12d8b2,53033,1,55995,Mobile,2026-02-17 22:45:49+00:00
6ed0fa65-e78e-4918-bbe9-0b429022276e,53033,1,66367,Other,2026-02-17 22:45:49+00:00
f89a36a3-64cd-43cd-87fa-405748d968e2,53033,2,49301,Apartment,2026-02-17 22:45:49+00:00
a94e58b7-a2e9-419c-8bb3-f8d0644e8042,53033,2,104092,Apartment,2026-02-17 22:45:49+00:00
e5667167-a0f5-49cb-abf9-d14af4fe49a7,53033,2,-156051,Apartment,2026-02-17 22:45:49+00:00
41d135c7-8e87-46a9-ba6f-8410f16d6a92,53033,3,93252,Mobile,2026-02-17 22:45:49+00:00
e84d4887-321b-4718-899e-73656f613afa,53033,2,133321,Townhome,2026-02-17 22:45:49+00:00
695bcafb-41e2-4971-9770-8b00f6d63929,53033,3,136439,SFH,2026-02-17 22:45:49+00:00
e419c6ab-3ec9-4a65-be3b-2fe60f69a111,53033,3,100911,SFH,2026-02-17 22:45:49+00:00
1f68a56b-4e9a-44a1-b9bb-111e8ab69694,53033,3,86924,Townhome,2026-02-17 22:45:49+00:00
75b7b571-0e3c-458c-beb1-11f7fb205f3d,53033,2,55470,Townhome,2026-02-17 22:45:49+00:00
73f64968-8bad-48c7-b8db-fdc06550420a,53033,2,124529,SFH,2026-02-17 22:45:49+00:00
a3f2e14d-462e-40f5-84b5-764527c394f9,53033,2,128568,Townhome,2026-02-17 22:45:49+00:00
79142837-2fdd-4b0a-986b-651165e846b6,53033,3,170048,Mobile,2026-02-17 22:45:49+00:00
6bfc2f85-b923-4b1e-b40f-ebbcca3c000a,53033,1,52240,Townhome,2026-02-17 22:45:49+00:00
3c71226f-5c30-429b-827a-1062a9adbc44,53033,4,119724,Mobile,2026-02-17 22:45:49+00:00
e3ad1ea9-a48f-4bbc-bab9-838c85514c6d,53033,2,113067,Other,2026-02-17 22:45:49+00:00
35d5042f-8f1a-41ad-9cba-0e06d61d40c9,53033,2,102199,Mobile,2026-02-17 22:45:49+00:00
82b49fea-10d5-4e69-9330-f70834190866,53033,2,75308,Apartment,2026-02-17 22:45:49+00:00
018aa33e-1ee7-4935-80f9-694889825f6e,53033,3,167806,Townhome,2026-02-17 22:45:49+00:00
58f8f501-a510-4fe2-b531-60c936baa1f9,53033,1,98973,SFH,2026-02-17 22:45:49+00:00
58d9780c-69bc-434a-b16f-b4a5e11d446c,53033,1,119087,Other,2026-02-17 22:45:49+00:00
46c6c8ef-8405-42da-b825-03cbdeae068a,53033,1,57225,Apartment,2026-02-17 22:45:49+00:00
922db15d-7f76-4095-a5c7-20917a3bc9e7,53033,3,101516,Townhome,2026-02-17 22:45:49+00:00
c73f5ec9-73c6-4b3c-a054-6fc3eef8b384,53033,1,98453,Apartment,2026-02-17 22:45:49+00:00
405f7cc5-4b6e-47d6-8db4-475611bbf418,53033,3,43466,Townhome,2026-02-17 22:45:49+00:00
18212091-0a25-425f-9f28-e1b20349c971,53033,2,103350,Mobile,2026-02-17 22:45:49+00:00
68359635-4448-404c-9f4d-f4af31bc9b10,53033,2,144550,SFH,2026-02-17 22:45:49+00:00
a6fbdf86-815c-40b6-a21a-3ca83ca51231,53033,3,97082,Other,2026-02-17 22:45:49+00:00
376d283c-bf96-48d0-9e45-29abe1cb96d2,53033,2,38043,Other,2026-02-17 22:45:49+00:00
c155a92d-842e-4888-afc7-de6aee60e720,53033,4,70584,Townhome,2026-02-17 22:45:49+00:00
62c7397c-a17b-4ad2-8fed-a8d008356cd6,53033,2,102851,Apartment,2026-02-17 22:45:49+00:00
2cfb70a7-7b4e-4e12-b454-6e01f652de29,53033,2,182941,SFH,2026-02-17 22:45:49+00:00
21da961f-7a8b-437d-a26a-fcd98e0e5ea6,53033,1,123955,Apartment,2026-02-17 22:45:49+00:00
d5d55938-2b85-4ce2-9227-104ca8e22098,53033,1,56224,SFH,2026-02-17 22:45:49+00:00
63132fca-cc40-4e60-b9aa-4706f791f453,53033,1,124300,Townhome,2026-02-17 22:45:49+00:00
0bc2c039-6dea-431e-b1ff-4d7e7e7083ac,53033,2,119336,Other,2026-02-17 22:45:49+00:00
1994d808-b19c-47c9-821a-17f5598ef43b,53033,1,145989,Other,2026-02-17 22:45:49+00:00
ce015843-3189-435a-864a-b8fadd4f1961,53033,1,72395,Apartment,2026-02-17 22:45:49+00:00
04660c87-18d7-4688-ac73-a333a52c77d5,53033,3,120122,Mobile,2026-02-17 22:45:49+00:00
dc9458b7-76ce-43c6-a61f-98c0a44e3b8e,53033,5,96331,SFH,2026-02-17 22:45:49+00:00
1926d796-d4bf-4b06-9cd8-72fc679b56b6,53033,2,58490,Apartment,2026-02-17 22:45:49+00:00
95162ecc-397c-4d84-a838-fac563e0c135,53033,4,65097,Apartment,2026-02-17 22:45:49+00:00
5362fb6e-504a-4a78-9ca6-f098bcac89a3,53033,1,136902,Mobile,2026-02-17 22:45:49+00:00
03026025-5a31-47ed-bc3b-d4d28ac5b703,53033,1,32530,Townhome,2026-02-17 22:45:49+00:00
1acda192-87da-42e8-99a4-4f2b2c418e46,53033,3,65348,Mobile,2026-02-17 22:45:49+00:00
486c89f9-9086-4f60-a1bf-68a60a2f2a39,53033,3,62817,Mobile,2026-02-17 22:45:49+00:00
eb502e7e-9592-4ace-9720-194ff7f64c51,53033,4,75302,SFH,2026-02-17 22:45:49+00:00
81da72e7-6c2f-4978-8050-3f33dda98d3c,53033,2,28585,Other,2026-02-17 22:45:49+00:00
5e5a4606-4a24-4095-879c-467ea09b8c49,53033,2,63105,SFH,2026-02-17 22:45:49+00:00
85f7957b-73f9-4c91-97e2-b5390784337d,53033,2,134064,Single Family,2026-02-17 22:45:49+00:00
490f313f-e09e-45f3-888e-0186d9e8af5a,53033,2,55182,Single Family,2026-02-17 22:45:49+00:00
8c8f6c63-f4ea-4dee-8b8f-3f51312e0f5c,53033,4,59372,Townhome,2026-02-17 22:45:49+00:00
a03db6fe-5271-42f4-984f-a8139ce6ce90,53033,2,155883,Townhome,2026-02-17 22:45:49+00:00
716e3439-8b9e-4943-853c-66689e0fe35c,53033,1,40571,SFH,2026-02-17 22:45:49+00:00
bb76ff8e-58a5-4c8b-a1c6-a43887389aa3,53033,1,86370,Mobile,2026-02-17 22:45:49+00:00
380ab4ec-5825-4602-bec2-756b88dcd347,53033,1,587,SFH,2026-02-17 22:45:49+00:00
60de5d66-d562-4faf-a49a-452fa92fe6f8,53033,1,106431,SFH,2026-02-17 22:45:49+00:00
1798303f-bc3c-4165-adb0-841e914b485b,53033,4,146932,SFH,2026-02-17 22:45:49+00:00
870001bd-d6b5-421d-92bd-dfc797702be6,53033,5,73128,Mobile,2026-02-17 22:45:49+00:00
e5a94b4b-2d01-401c-bcba-6fb492a49e56,53033,2,95017,Apartment,2026-02-17 22:45:49+00:00
f4c2375d-13b6-4044-8e63-938b06a17dc6,53033,3,147942,Other,2026-02-17 22:45:49+00:00
29dcebc3-d7fb-4f8a-abf0-8b86f2259938,53033,2,52663,Mobile,2026-02-17 22:45:49+00:00
82a86ba6-926e-41e2-87bd-ef8832a21870,53033,3,133884,Mobile,2026-02-17 22:45:49+00:00
a520a718-d14e-43e3-88c5-76dc7926b361,53033,1,91561,Mobile,2026-02-17 22:45:49+00:00
c72f9b0f-9e81-4885-8282-d81a7b74d5f0,53033,2,133393,Townhome,2026-02-17 22:45:49+00:00
d303e5bd-677d-4aa9-a2d0-4747ce82bb93,53033,2,79247,Apartment,2026-02-17 22:45:49+00:00
2cb2079f-77ab-405d-9e44-9b5f02288531,53033,1,118038,Apartment,2026-02-17 22:45:49+00:00
6a8b5c3c-3d9e-4838-960d-730a341c1129,53033,2,55826,Other,2026-02-17 22:45:49+00:00
0d74d04f-06af-4c0a-986e-8682bf033f59,53033,1,47710,Townhome,2026-02-17 22:45:49+00:00
52f3d82b-0987-4494-8427-6ad59ff1799b,53033,2,33368,SFH,2026-02-17 22:45:49+00:00
877eff7f-c0f4-4b4c-8ca6-4037e9b3e74a,53033,2,94212,Apartment,2026-02-17 22:45:49+00:00
4d2c9f99-9c91-4b59-80a1-d0ddee433237,53033,2,81971,Townhome,2026-02-17 22:45:49+00:00
54e01a63-4411-4482-86b9-c38badefd5ee,53033,2,159120,Other,2026-02-17 22:45:49+00:00
8d3cb3b8-8fd2-4e7b-a846-6a91539b75ce,53033,1,91702,Apartment,2026-02-17 22:45:49+00:00
3599ed55-7b4e-41b9-9cf4-ffdb86aa4fa4,53033,4,162217,Mobile,2026-02-17 22:45:49+00:00
2e63616b-571b-4b87-9db2-5b2232db3258,53033,2,0,SFH,2026-02-17 22:45:49+00:00
da17b306-4507-41ad-9a1b-d527b48718bd,53033,3,110537,Mobile,2026-02-17 22:45:49+00:00
1ee83479-87dc-4978-b3b8-fa62289fb381,53033,2,124451,Townhome,2026-02-17 22:45:49+00:00
e6c16b30-44a0-4718-a513-0c770b809866,53033,2,92157,Other,2026-02-17 22:45:49+00:00
addb4df7-840e-4c95-8586-c3bb7d9f1739,53033,4,128958,Mobile,2026-02-17 22:45:49+00:00
d6a7ef79-3b54-4d60-91a8-132375efd848,53033,6,161806,Other,2026-02-17 22:45:49+00:00
be1ab6b7-9d46-4e16-8016-307abc0872db,53033,3,94074,SFH,2026-02-17 22:45:49+00:00
350fa095-bf8d-444e-8852-b8a7a5b8c115,53033,1,61539,Other,2026-02-17 22:45:49+00:00
e6a604f8-c207-44a2-ad5c-ee848eb75803,53033,1,125041,Townhome,2026-02-17 22:45:49+00:00
d5db7b0c-83e1-4d48-accd-7762dd6c3e25,53033,3,82031,Other,2026-02-17 22:45:49+00:00
11e3d2dd-49df-4f14-bf3f-21a973940671,53033,3,185648,Townhome,2026-02-17 22:45:49+00:00
4d94741e-e024-4e78-be96-57a8a0578702,53033,1,64178,Townhome,2026-02-17 22:45:49+00:00
92f6e45c-cc54-4012-bef5-ab60632055ab,53033,2,109692,Other,2026-02-17 22:45:49+00:00
3010d573-75ea-463e-8fe0-d27afecc03c1,53033,1,78849,Apartment,2026-02-17 22:45:49+00:00
49bf247d-6b18-474d-8b36-7e448c91f9ca,53033,2,123732,Apartment,2026-02-17 22:45:49+00:00
7c6e67e7-9abf-4500-9dfe-a4a53bb7798b,53033,2,129462,Apartment,2026-02-17 22:45:49+00:00
3a83f90e-0729-4fc5-b322-d01b678aa92e,53033,3,124968,Other,2026-02-17 22:45:49+00:00
23171f8f-4b69-4e45-91a1-fb60c1002f3d,53033,1,71620,Single Family,2026-02-17 22:45:49+00:00
bccf25d1-8aa0-4f3b-a4f2-f788270700c3,53033,1,99246,Townhome,2026-02-17 22:45:49+00:00
e8d3efda-ae2a-4fdc-9b83-c9b0809cd37b,53033,3,63213,SFH,2026-02-17 22:45:49+00:00
5b54eed0-9b66-4cb2-bc71-77f5643cc6f8,53033,2,140864,Single Family,2026-02-17 22:45:49+00:00
3e6629e9-6f73-4908-872c-26130e2779f2,53033,1,144987,Townhome,2026-02-17 22:45:49+00:00
10604ec3-55e9-48e6-bf7a-cf443893b81e,53033,2,68049,Other,2026-02-17 22:45:49+00:00
9c5786fa-8149-4ead-bdaf-1e9eadfd8403,53033,2,107064,Mobile,2026-02-17 22:45:49+00:00
62b567d8-43ea-418b-8ebf-9d54ab4af460,53033,3,146379,Mobile,2026-02-17 22:45:49+00:00
83897042-7149-4b79-9696-67afda88ab6f,53033,1,126922,Apartment,2026-02-17 22:45:49+00:00
07b46447-579b-4929-bb6d-b69611432744,53033,1,84781,Apartment,2026-02-17 22:45:49+00:00
c49cf03a-b82e-49d9-9489-904cae9d9aa2,53033,1,73525,Apartment,2026-02-17 22:45:49+00:00
5a3b6da4-8a41-4edb-8e47-4bdff5734d4c,53033,3,66974,SFH,2026-02-17 22:45:49+00:00
5f956df6-6f0e-41ce-9a0e-507799a9fc75,53033,2,103130,Mobile,2026-02-17 22:45:49+00:00
ea2c605b-85a2-4c76-b0cb-67d927bc51e2,53033,4,149786,Townhome,2026-02-17 22:45:49+00:00
baa61666-e894-48fc-8977-69daba2aaae7,53033,3,125564,Mobile,2026-02-17 22:45:49+00:00
09a0b162-48ae-4347-8fe8-e3a4ba402ae9,53033,1,65933,Apartment,2026-02-17 22:45:49+00:00
193e237f-ae25-4f66-93fa-8274b75ae4ef,53033,3,82748,Other,2026-02-17 22:45:49+00:00
c1c5a47c-398a-49cf-95ac-6902c1a062a7,53033,1,138131,Apartment,2026-02-17 22:45:49+00:00
941c2dfc-e1ee-43a9-be67-a80ca857e5a5,53033,1,204361,Townhome,2026-02-17 22:45:49+00:00
5c28158c-4b2b-478d-acef-ba854e16fbc4,53033,2,147523,Townhome,2026-02-17 22:45:49+00:00
9946fad4-4cae-49f1-b8fe-52be15cf9f82,53033,2,73139,SFH,2026-02-17 22:45:49+00:00
d000a698-eb0b-412a-a7c3-fdb25d01e79f,53033,2,123019,Mobile,2026-02-17 22:45:49+00:00
6b502dba-2797-4209-9c01-d5598571930f,53033,1,105534,Townhome,2026-02-17 22:45:49+00:00
a57753fa-fff0-4973-bb35-3e244429e372,53033,2,79193,Townhome,2026-02-17 22:45:49+00:00
0708f82f-f2ec-4193-80a6-a6e7e78faf7a,53033,2,47282,Other,2026-02-17 22:45:49+00:00
40f076f4-05ee-496d-a298-4b2f39abb3f5,53033,4,104263,Apartment,2026-02-17 22:45:49+00:00
1b09769a-af8e-4827-aa2f-d6f2442c0c7e,53033,2,106554,SFH,2026-02-17 22:45:49+00:00
9ea47006-af8d-4888-85ba-d38967132e56,53033,1,110782,SFH,2026-02-17 22:45:49+00:00
0657ceaf-e44e-421f-bb7d-93d8671218c1,53033,4,89328,Townhome,2026-02-17 22:45:49+00:00
78df046e-c69d-419c-88a7-5434c313491d,53033,3,166594,Mobile,2026-02-17 22:45:49+00:00
6de78275-ecf5-407e-94b2-e8e953df876c,53033,3,60534,Mobile,2026-02-17 22:45:49+00:00
dd86d854-c649-499d-946c-3215147da948,53033,1,154813,Other,2026-02-17 22:45:49+00:00
71ba3e4b-9b63-4fed-9e57-bafed5c50609,53033,1,95836,Mobile,2026-02-17 22:45:49+00:00
33f509d1-a810-46f3-9d5c-78015446ec44,53033,4,108430,Mobile,2026-02-17 22:45:49+00:00
86c3a916-564c-407a-b621-45c431a8944d,53033,3,106547,Townhome,2026-02-17 22:45:49+00:00
196da1a3-ab71-433d-9722-a388965c2699,53033,1,108283,Townhome,2026-02-17 22:45:49+00:00
22803efd-4de5-42a6-9916-8517d927b05e,53033,3,204433,Other,2026-02-17 22:45:49+00:00
4ac39e04-5968-40ce-b5d6-4457ab64fd15,53033,3,98530,Apartment,2026-02-17 22:45:49+00:00
a5f7fda6-dfb7-42ef-ba32-c7398f162694,53033,2,48071,Townhome,2026-02-17 22:45:49+00:00
53122501-f0fb-41cb-a969-51a5bcaf7c6e,53033,2,152973,Townhome,2026-02-17 22:45:49+00:00
2477fc11-b946-487b-b64b-e208bf1061fc,53033,1,99397,Mobile,2026-02-17 22:45:49+00:00
71da020f-6217-4b6c-b732-4d7a1d0ee972,53033,2,155063,Other,2026-02-17 22:45:49+00:00
ec8b7905-095a-4af2-9635-048ef64c8216,53033,2,100010,Mobile,2026-02-17 22:45:49+00:00
6695f703-3444-4f11-bf1a-a3149b7929bb,53033,1,77259,Mobile,2026-02-17 22:45:49+00:00
08be8567-729a-4afd-b31c-2dc17a363dcf,53033,1,132432,SFH,2026-02-17 22:45:49+00:00
c5a57939-f750-4b74-a474-84d4bc05e733,53033,1,77442,SFH,2026-02-17 22:45:49+00:00
15777a9f-9a4c-4bdd-aa61-74de4ac42c52,53033,3,83602,Townhome,2026-02-17 22:45:49+00:00
f858ade0-b6eb-4130-bef4-f041a53ecdcf,53033,3,54305,Apartment,2026-02-17 22:45:49+00:00
b11b0a88-596e-4cb8-909b-831c3501fe2f,53033,2,125393,Townhome,2026-02-17 22:45:49+00:00
b4dd3f21-6823-4771-877c-de5d255a658c,53033,1,51450,SFH,2026-02-17 22:45:49+00:00
bb310ad3-e6f3-47c1-a92d-22079b4181e3,53033,2,92835,SFH,2026-02-17 22:45:49+00:00
5eac4265-ae34-46ee-9f44-46509dfce7b2,53033,1,105945,Mobile,2026-02-17 22:45:49+00:00
1f624b6c-9acf-4f8d-86b7-ecb4ab19bc97,53033,1,190721,Mobile,2026-02-17 22:45:49+00:00
dcb719ab-4753-43dd-a4d0-e0a41765f69e,53033,2,82460,Apartment,2026-02-17 22:45:49+00:00
301b106c-d1db-468f-b05c-8fd1f8e9c462,53033,2,140404,Other,2026-02-17 22:45:49+00:00
c29b9418-1807-4829-a5a9-17e8f630217b,53033,3,115362,Other,2026-02-17 22:45:49+00:00
07b185ea-0e91-4a26-8907-1a390ff6eead,53033,2,42198,Mobile,2026-02-17 22:45:49+00:00
f67c8002-102a-41a1-80a8-51498abe831a,53033,1,108141,Mobile,2026-02-17 22:45:49+00:00
69988530-bab7-4fdd-9c97-8c3dc5a6f08f,53033,2,139148,SFH,2026-02-17 22:45:49+00:00
dac02624-1722-4737-b1da-e7bc388a3cdc,53033,1,19776,Other,2026-02-17 22:45:49+00:00
767cc807-026c-4bc1-8a0d-5236e1c22cd2,53033,1,117454,SFH,2026-02-17 22:45:49+00:00
2fc029a2-7de7-49b4-b64f-1aeb4675a522,53033,1,157802,Other,2026-02-17 22:45:49+00:00
509a12a1-cec8-4d77-a479-d320760742df,53033,1,131503,Townhome,2026-02-17 22:45:49+00:00
208df9d3-1833-4fcb-bdb5-bc3e4416e75e,53033,1,137281,SFH,2026-02-17 22:45:49+00:00
00c534f5-a390-4c45-af6a-677292dab2f7,53033,4,100932,Other,2026-02-17 22:45:49+00:00
0d8011f3-0ff8-4693-8c74-9db360f62bc9,53033,2,137021,Mobile,2026-02-17 22:45:49+00:00
4985a863-014d-433f-b542-454bf875fe74,53033,2,122152,SFH,2026-02-17 22:45:49+00:00
9deb5be2-f536-4855-9251-3a455da660fa,53033,2,88748,Mobile,2026-02-17 22:45:49+00:00
7bdfee22-2bfa-42b4-9677-fd8920629231,53033,2,115066,Townhome,2026-02-17 22:45:49+00:00
7d012d10-3cac-4438-9369-89aa3f2a590d,53033,2,115848,Apartment,2026-02-17 22:45:49+00:00
862f06ff-5565-45b9-bf18-831730f6d84b,53033,2,150148,SFH,2026-02-17 22:45:49+00:00
e7324c8c-f39f-4c25-8e44-10bff4c75498,53033,2,46689,Mobile,2026-02-17 22:45:49+00:00
aedb0f67-173e-479a-a810-55559dfe2623,53033,1,38797,Apartment,2026-02-17 22:45:49+00:00
9275a818-769d-4747-825d-bc92f6ab2b4c,53033,2,56524,Apartment,2026-02-17 22:45:49+00:00
d913b78a-8991-411c-aad7-89a58fc8dad1,53033,3,56438,Apartment,2026-02-17 22:45:49+00:00
37247af3-a2a3-46f9-bd36-81fac6a5f141,53033,2,105778,Apartment,2026-02-17 22:45:49+00:00
dadd47c4-3e18-4797-aa9f-b73539ad8c0f,53033,2,146699,Other,2026-02-17 22:45:49+00:00
5428f667-3d5c-460e-9af2-3dc188b8f72f,53033,3,183325,SFH,2026-02-17 22:45:49+00:00
9f5f2137-1260-4499-8cfc-b55bb3e751d6,53033,1,136578,Townhome,2026-02-17 22:45:49+00:00
24ce053f-8b9d-421d-a9e5-c947fc174588,53033,3,110481,Mobile,2026-02-17 22:45:49+00:00
8a5c8695-388d-472b-8923-12fba590ee74,53033,2,97361,Townhome,2026-02-17 22:45:49+00:00
d054cd63-06d4-4741-a26b-095c89e5bcef,53033,2,89940,Mobile,2026-02-17 22:45:49+00:00
57e131e2-4fbe-4b9e-ae72-8fefe596c441,53033,2,133838,Other,2026-02-17 22:45:49+00:00
85d2cfd6-bc8f-4d56-9610-b6f25d195a91,53033,2,75483,Other,2026-02-17 22:45:49+00:00
